ott_id,species_name,trait,value,value_type,source
ott1043271,Meloidogyne hapla,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1043271,Meloidogyne hapla,host_type,plants,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1043271,Meloidogyne hapla,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1043271,Meloidogyne hapla,parasitic_or_pathogenic,true,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1043271,Meloidogyne hapla,sexual_system,parthenogenic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott265548,Melospiza melodia,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott265548,Melospiza melodia,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott265548,Melospiza melodia,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott265548,Melospiza melodia,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott265548,Melospiza melodia,sex_determination_genotypic,FH,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott265548,Melospiza melodia,sex_determination_karyotype,ZW,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott265548,Melospiza melodia,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott677719,Metriaclima zebra,habitat,aquatic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott677719,Metriaclima zebra,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott677719,Metriaclima zebra,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott677719,Metriaclima zebra,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott927240,Microtus ochrogaster,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott927240,Microtus ochrogaster,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott927240,Microtus ochrogaster,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott927240,Microtus ochrogaster,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott927240,Microtus ochrogaster,sex_determination_karyotype,XY,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott927240,Microtus ochrogaster,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott504496,Mimulus guttatus,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott504496,Mimulus guttatus,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott504496,Mimulus guttatus,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott504496,Mimulus guttatus,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott504496,Mimulus guttatus,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott504496,Mimulus guttatus,plant_growth_form,herb,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott504496,Mimulus guttatus,sexual_system,hermaphrodite,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott504496,Mimulus guttatus,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott764796,Miscanthus sinensis,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott764796,Miscanthus sinensis,heterochiasmy,H,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott764796,Miscanthus sinensis,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott312382,Misgurnus anguillicaudatus,habitat,aquatic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott312382,Misgurnus anguillicaudatus,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott312382,Misgurnus anguillicaudatus,heterochiasmy,H,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott312382,Misgurnus anguillicaudatus,invasive,true,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott312382,Misgurnus anguillicaudatus,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott312382,Misgurnus anguillicaudatus,sex_determination_genotypic,MH,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott312382,Misgurnus anguillicaudatus,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott122362,Monodelphis domestica,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott122362,Monodelphis domestica,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott122362,Monodelphis domestica,heterochiasmy,H,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott122362,Monodelphis domestica,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott122362,Monodelphis domestica,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott122362,Monodelphis domestica,sex_determination_karyotype,XY,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott122362,Monodelphis domestica,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott542509,Mus musculus,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott542509,Mus musculus,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott542509,Mus musculus,invasive,true,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
